timestamp,score,group,major,ai_usage,EE1,EE2,EE3,EE4,EE5,PE1,PE2,PE3,PE4,PE5,SI1,SI2,SI3,SI4,SI5,FC1,FC2,FC3,FC4,FC5,RA1,RA2,RA3,RA4,RA5,ANX1,ANX2,ANX3,ANX4,ANX5,BI1,BI2,BI3,BI4,BI5,open_q1,open_q2,open_q3
26/08/2026 16:36:43,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Đã thử 1–2 lần,3,4,5,4,4,5,4,5,5,4,4,4,4,4,5,4,2,2,1,4,4,3,4,4,5,4,4,5,3,3,4,3,4,4,3,,,Sài điện thoại
26/08/2026 17:15:44,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),3,4,4,3,4,3,1,1,2,4,4,3,4,4,4,1,2,3,1,2,5,5,5,3,2,4,4,4,3,4,3,5,3,5,3,Sợ rò rỉ thông tin,"Chưa có đào tạo chính thức, chủ yếu tự học và tự ý thức.",
26/08/2026 18:01:21,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,3,2,3,4,4,2,4,4,4,3,1,1,2,2,3,1,4,2,4,3,3,4,2,4,1,3,2,3,2,4,4,5,5,4,Thiếu niềm tin vào độ chính xác và lo ngại bảo mật dữ liệu.,,
26/08/2026 20:03:18,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),1,5,3,4,1,5,5,5,5,5,4,4,2,3,3,4,2,4,4,4,1,3,3,3,3,4,4,4,4,4,4,4,5,5,1,Sợ phụ thuộc,Có ròi,
26/08/2026 20:06:21,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),1,1,1,1,3,2,3,1,1,4,3,3,1,3,2,5,1,4,4,3,3,4,4,3,3,3,3,1,3,3,4,4,4,3,4,,,
26/08/2026 21:08:08,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Đã thử 1–2 lần,3,4,1,4,3,5,2,3,4,4,4,4,4,3,4,3,3,3,1,4,5,5,5,4,5,5,3,5,4,4,4,5,4,2,3,,không,
26/08/2026 21:09:48,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,4,4,3,4,1,3,3,1,3,4,3,4,3,3,3,4,4,4,4,4,1,4,3,5,4,3,1,4,4,5,5,5,,Có,Mở training session về data security
27/08/2026 04:46:23,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,4,1,4,4,5,3,3,5,3,3,3,3,1,3,3,3,3,1,4,5,4,5,4,5,4,5,5,4,3,3,3,2,3,4,,Có ròi,Hình thức giảng dạy
27/08/2026 06:32:43,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,5,5,5,5,5,5,5,4,3,4,5,3,4,5,4,3,4,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,Hết token,Có,Chắc là hướng dẫn sv cách sử dụng Al thông minh hơn
27/08/2026 11:48:50,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,1,1,1,1,4,4,3,4,1,3,3,1,1,4,1,2,4,2,3,4,4,1,4,4,4,3,2,4,5,5,5,5,5,4,,Đã có đào tạo.,
27/08/2026 13:12:00,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),1,4,3,4,4,5,5,5,5,4,5,5,4,5,5,3,5,4,4,5,5,5,5,4,4,3,5,4,4,5,4,4,4,4,3,,có,
27/08/2026 15:33:48,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),1,4,2,1,2,4,3,1,4,4,4,3,4,3,4,3,3,1,3,2,3,4,1,4,5,4,5,4,5,4,4,5,3,4,3,Sợ phụ thuộc,Rồi,
27/08/2026 16:36:27,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,5,5,4,3,3,3,4,4,1,4,4,4,4,4,1,4,4,3,2,4,3,4,3,3,4,4,4,4,4,3,5,3,4,4,,rồi,
27/08/2026 17:17:26,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),1,4,5,3,1,1,3,1,1,1,3,3,1,3,3,3,2,4,4,5,4,3,5,3,5,4,3,3,2,3,3,3,3,4,1,,chưa có,ok
27/08/2026 17:29:03,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,2,5,4,4,4,5,5,4,4,3,5,4,4,4,1,3,3,3,2,3,5,4,4,5,3,5,5,4,5,4,5,3,5,Thiếu niềm tin vào độ chính xác và lo ngại bảo mật dữ liệu.,,Mở training session về data security
28/08/2026 00:34:15,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),1,3,3,1,3,3,1,4,4,5,4,4,3,3,4,3,4,4,4,3,4,3,5,5,4,3,3,5,3,3,4,4,3,3,5,,"Chưa có đào tạo chính thức, chủ yếu tự học và tự ý thức.",
28/08/2026 01:18:31,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),1,4,4,5,4,3,1,1,1,1,1,4,4,3,2,3,3,4,2,3,5,5,5,4,5,3,5,4,3,3,4,4,4,5,5,,,
28/08/2026 07:44:36,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,4,4,4,3,5,4,3,1,3,1,3,5,3,4,3,4,5,4,5,5,5,2,4,3,3,4,3,1,3,3,2,,Chưa,
28/08/2026 08:06:56,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3,3,1,3,2,1,AI làm quá tệ,Chưa,ok
28/08/2026 08:11:32,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,1,3,1,3,4,4,4,4,4,5,4,3,4,4,3,1,3,1,1,4,3,4,5,4,3,2,4,4,4,4,4,3,4,2,Sợ bị lộ thông tin cá nhân,Chưa,
28/08/2026 09:12:15,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,1,5,2,4,4,3,5,4,5,3,5,5,4,3,4,2,5,5,5,5,5,3,4,5,3,4,5,4,5,3,3,,Chưa,Hình thức giảng dạy
28/08/2026 09:49:32,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,5,3,4,3,4,4,4,3,4,1,4,1,3,4,3,2,4,1,3,4,3,4,4,1,1,1,2,1,3,4,5,4,4,3,các nội dung đều giống và tương tự nhau,rồi,
28/08/2026 13:43:02,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Đã thử 1–2 lần,5,5,3,5,5,3,4,4,4,2,4,5,4,4,4,3,3,5,4,4,5,5,5,4,5,5,4,5,4,4,5,5,5,5,5,Sợ bị lộ thông tin cá nhân,,
28/08/2026 20:15:20,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,1,3,1,2,2,3,1,3,1,3,3,1,3,1,1,2,3,5,5,5,4,5,3,2,4,3,3,3,4,3,2,1,,Chưa,Bth
29/08/2026 01:34:38,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Đã thử 1–2 lần,1,3,2,3,3,5,4,3,5,4,4,5,3,4,4,3,1,1,2,2,4,5,5,4,4,3,1,3,3,3,1,3,3,3,4,Sợ rò rỉ thông tin,chưa có,"Nếu có thì thường dưới dạng hội thảo, buổi chia sẻ, hoặc tài liệu hướng dẫn nội bộ."
29/08/2026 02:48:33,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,5,3,1,5,3,3,4,4,3,3,2,3,3,1,4,3,4,4,3,3,5,5,4,4,4,4,4,4,3,1,5,4,3,5,,Chưa,Hình thức cho học sinh nghiên cứu thêm về môn học khoa học
29/08/2026 10:37:55,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,4,3,2,4,3,3,4,3,4,4,4,4,4,3,5,4,4,4,5,4,4,5,4,4,4,3,4,4,4,4,5,4,5,4,,Chưa,
29/08/2026 15:34:23,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,4,3,4,3,3,4,4,3,3,3,4,3,1,3,1,1,3,3,3,4,3,3,2,1,3,3,3,2,4,3,2,2,1,2,Không,,
29/08/2026 19:08:49,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,5,4,1,3,4,3,3,3,3,1,1,4,1,3,2,4,4,4,1,5,4,5,3,5,4,5,4,4,5,3,5,,Rồi,
29/08/2026 22:23:11,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,5,5,4,4,4,4,5,4,5,5,5,4,3,4,4,1,4,5,5,5,5,5,2,4,3,3,3,5,4,3,4,4,,,
30/08/2026 01:44:17,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Đã thử 1–2 lần,4,5,3,4,4,3,4,4,4,4,4,5,3,5,5,4,4,1,4,1,5,3,3,4,5,2,4,5,3,2,5,5,5,5,5,nghèo,Chưa,
30/08/2026 05:40:44,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,3,5,5,5,4,4,4,4,3,4,3,3,3,4,2,4,2,4,4,4,5,4,2,2,4,3,4,4,1,3,4,4,Hiện tại thì chưa thấy vì minhd thấy nó rất hiệu quả trong công viewvj,Có,giảng dạy
30/08/2026 13:49:00,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,4,5,4,4,4,3,2,4,4,4,3,5,5,3,4,5,4,5,5,5,5,5,5,5,5,4,5,1,3,3,4,4,Kết quả không được bảo đảm,,ok
30/08/2026 14:40:08,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Đã thử 1–2 lần,1,1,1,1,1,4,1,4,3,1,2,1,4,3,3,1,2,4,1,1,3,3,4,3,3,2,4,4,2,2,1,3,2,1,1,,,ok
30/08/2026 17:23:36,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Đã thử 1–2 lần,5,4,4,5,4,5,4,3,4,4,3,5,3,4,4,5,5,5,4,5,3,5,4,5,4,4,3,1,3,3,5,5,4,4,5,,,Cho học sinh nghiên cứu thêm về môn học
30/08/2026 21:49:03,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Đã thử 1–2 lần,5,3,3,4,3,3,3,3,5,4,4,1,1,2,3,3,3,4,2,2,4,3,5,5,4,2,3,5,3,4,4,5,5,5,4,nghèo,Chưa,
31/08/2026 08:57:04,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,5,5,4,5,4,5,4,5,5,4,4,4,4,5,5,5,4,4,4,4,3,4,3,4,1,3,2,4,2,4,5,3,4,4,,,"Các thông tin do AI đưa ra đều được người PIC chịu trách nhiệm xử lý thông tin cuối cùng, phải đề cập trước rằng bản thân họ đã dùng AI cho phần nào, những phần nào có thể tin tưởng từ AI và những phần nào thì không"
31/08/2026 09:33:47,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,4,5,4,4,4,5,5,3,5,3,3,4,5,5,5,3,4,5,4,5,5,5,4,5,5,5,4,3,5,5,3,4,,Có roid,
31/08/2026 21:53:20,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,4,4,1,3,3,4,4,3,5,3,4,3,3,4,4,3,4,2,4,5,3,4,5,2,4,2,1,4,4,4,5,4,Sợ phụ thuộc,,
01/09/2026 04:52:40,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,3,5,4,4,5,5,4,4,4,4,2,3,5,5,4,4,5,4,4,5,5,5,3,3,3,4,4,4,5,5,5,5,,,
01/09/2026 09:58:46,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,1,1,2,4,3,4,3,4,4,3,3,3,3,3,4,2,3,1,3,4,1,4,1,3,5,5,5,4,5,1,4,2,1,4,Sợ bị lộ thông tin cá nhân,Chưa,
01/09/2026 23:03:59,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,4,5,4,5,5,5,5,3,3,2,5,3,4,4,5,4,4,5,4,5,5,5,5,5,4,5,4,5,5,4,5,5,,không,
02/09/2026 01:15:51,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Chưa bao giờ,3,1,3,4,5,5,4,5,5,3,4,3,4,3,3,4,3,4,2,4,2,3,1,1,3,4,3,4,3,4,5,5,4,5,4,,"Chưa có đào tạo chính thức, chủ yếu tự học và tự ý thức.",Định hướng qua việc học tập
02/09/2026 06:05:51,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,3,4,4,4,5,4,3,3,3,4,3,5,4,5,3,3,4,3,2,3,1,5,5,5,5,5,4,5,4,5,3,,có,
02/09/2026 06:38:50,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),3,5,3,4,3,4,4,1,5,4,5,5,5,4,4,5,3,3,3,4,5,5,5,5,5,1,2,3,4,4,3,4,4,4,3,,Có,
02/09/2026 07:10:33,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),3,3,3,2,3,5,3,5,5,5,3,4,3,3,4,1,3,4,4,3,5,5,5,3,5,3,3,4,3,3,4,3,3,3,3,Sai vài cái,,
03/09/2026 07:23:27,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,3,1,4,2,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,2,1,4,4,1,4,3,3,4,4,4,4,4,,,ok
03/09/2026 11:03:47,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,2,3,2,1,4,4,4,4,4,3,3,3,3,1,4,3,4,3,4,4,5,5,2,4,4,4,3,3,1,4,5,4,5,2,Sợ bị lộ thông tin cá nhân,Chưa,Hình thức giảng dạy
03/09/2026 13:27:50,,Sinh viên năm cuối (chưa tốt nghiệp),Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),5,4,3,4,3,3,4,3,5,4,4,3,4,3,4,5,4,3,4,2,5,5,5,5,5,2,3,3,2,5,5,5,5,5,5,tính xác minh,,Chắc là hướng dẫn sv cách sử dụng Al thông minh hơn
03/09/2026 15:48:44,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,5,5,5,2,1,4,4,4,3,4,3,3,5,5,4,1,4,5,5,5,5,5,4,4,4,3,3,4,2,3,5,3,,rồi,
03/09/2026 23:21:22,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,2,5,4,4,4,3,4,3,4,4,4,3,5,4,4,4,4,4,4,5,4,4,4,5,4,5,5,5,5,5,5,5,,Có,
04/09/2026 04:11:42,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,5,5,3,5,1,2,1,1,4,4,5,4,4,4,5,3,3,3,3,5,5,4,4,5,5,5,5,4,5,4,5,5,5,4,tính xác minh,Có,"Các thông tin do AI đưa ra đều được người PIC chịu trách nhiệm xử lý thông tin cuối cùng, phải đề cập trước rằng bản thân họ đã dùng AI cho phần nào, những phần nào có thể tin tưởng từ AI và những phần nào thì không"
04/09/2026 05:30:09,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,4,4,2,3,1,3,3,3,1,1,4,1,4,4,1,3,1,2,2,1,3,1,1,3,4,4,5,3,4,4,2,3,3,4,,có,
04/09/2026 05:51:19,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),2,4,3,4,4,4,5,5,5,5,4,3,3,5,4,4,3,5,3,4,4,4,5,5,5,3,4,4,2,4,3,5,2,2,3,Không biết sài,Có hướng dẫn sử dụng,
04/09/2026 08:50:21,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,4,4,4,4,3,4,5,3,4,3,3,2,4,3,2,4,3,4,5,5,3,4,3,5,5,4,4,4,5,4,5,3,tính xác minh,rồi,"Các thông tin do AI đưa ra đều được người PIC chịu trách nhiệm xử lý thông tin cuối cùng, phải đề cập trước rằng bản thân họ đã dùng AI cho phần nào, những phần nào có thể tin tưởng từ AI và những phần nào thì không"
04/09/2026 09:30:05,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),5,5,3,5,5,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,3,2,5,5,4,5,5,5,5,5,5,Phụ thuộc AI,,Định hướng qua việc học tập
04/09/2026 11:19:22,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),2,1,1,4,1,5,4,5,5,4,3,4,3,3,3,5,3,4,3,4,4,4,1,2,4,2,4,4,4,4,4,4,5,4,3,,,
04/09/2026 15:09:41,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),3,5,5,4,5,4,1,4,4,3,3,4,2,2,2,1,2,3,4,3,5,3,5,5,3,4,4,5,3,4,4,3,5,5,5,Không biết sài,,Workshop
04/09/2026 15:22:12,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),2,4,1,3,1,3,4,4,5,4,3,4,2,1,4,1,1,2,2,3,4,4,4,5,5,3,3,2,4,4,4,5,3,5,4,,Có,
04/09/2026 15:37:22,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,3,5,5,5,4,5,5,5,4,5,4,4,4,4,4,4,2,4,4,4,5,4,4,4,4,4,4,4,4,5,3,4,,Có,không
04/09/2026 16:51:21,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,5,5,5,5,4,4,5,4,5,5,3,4,4,3,4,3,3,1,3,1,4,3,5,5,5,5,5,1,2,3,3,4,Sợ rò rỉ thông tin,chưa,
04/09/2026 19:20:59,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,5,4,4,5,4,5,5,4,5,5,4,3,3,2,1,1,3,5,5,4,5,5,4,5,5,5,4,4,4,4,4,5,Sợ rò rỉ thông tin,,
05/09/2026 00:26:08,,Sinh viên năm cuối (chưa tốt nghiệp),Ngành khác: ___________________________,Chưa bao giờ,1,1,2,3,4,4,1,1,3,4,1,3,1,1,1,1,3,3,1,3,1,4,4,4,3,1,3,1,1,2,1,2,3,3,2,không đúng chính xác theo ý mình muốn,,"Như là việc chỉ sử dụng AI trong việc góp ý, thêm thắt chỉnh sửa trong công việc, không để AI là thứ quyết định chính."
05/09/2026 11:31:37,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Đã thử 1–2 lần,5,4,4,2,1,4,4,4,4,5,3,4,3,4,3,3,3,4,2,1,4,4,4,5,3,2,2,2,3,3,4,5,4,4,3,tính xác minh,chưa,
06/09/2026 07:00:02,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,5,3,4,1,3,3,3,3,3,1,3,3,1,3,3,4,1,4,4,4,4,4,3,4,5,5,4,3,1,3,3,1,3,,chưa,Hình thức giảng dạy
06/09/2026 09:25:28,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),1,4,3,3,1,1,1,2,1,3,4,3,5,4,3,4,3,1,3,2,1,3,3,4,4,3,3,3,2,2,4,3,1,3,4,Kết quả sai,,
06/09/2026 13:19:03,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),4,3,3,3,3,4,4,5,4,5,4,3,4,3,3,3,4,3,3,1,1,1,5,4,4,3,3,2,4,4,4,4,2,4,3,Do đặc thù trường quân sự,Không được sài AI lộ liễu,không
06/09/2026 18:42:05,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),5,3,4,5,5,4,4,5,4,4,3,4,5,4,4,3,4,4,4,5,4,5,5,5,4,4,5,5,5,5,5,5,4,4,5,,Có,
06/09/2026 19:23:18,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),3,3,3,3,4,3,4,3,4,3,1,3,3,1,3,1,1,1,1,1,2,4,3,2,4,3,5,5,4,4,3,4,2,3,1,Sai vài cái,Có,
06/09/2026 21:44:38,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,4,4,2,3,1,4,5,4,5,4,3,3,3,4,3,4,3,4,4,3,5,4,5,1,4,4,3,1,4,3,4,4,4,Hết token,,giảng dạy
07/09/2026 04:49:23,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Dùng thường xuyên (vài lần/tuần trở lên),4,4,3,4,5,5,2,4,4,4,5,5,5,5,5,3,2,1,2,3,5,5,5,5,5,3,3,3,4,1,4,3,4,1,5,,Có,
07/09/2026 07:18:55,,Sinh viên năm cuối (chưa tốt nghiệp),Khoa học xã hội / Nhân văn / Ngôn ngữ,Chưa bao giờ,4,1,4,2,4,5,4,3,3,4,1,1,1,2,2,1,2,4,4,1,4,3,4,5,3,3,5,4,3,3,5,4,5,4,4,Sợ bị lộ thông tin cá nhân,Chưa,
07/09/2026 10:13:11,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kinh tế / Quản trị / Kế toán,Dùng thường xuyên (vài lần/tuần trở lên),4,5,4,4,5,4,4,4,4,4,3,3,5,3,5,4,3,4,4,3,5,5,5,5,4,2,5,4,3,3,5,4,4,5,1,Kết quả không được bảo đảm,Chưa,
08/09/2026 03:05:32,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),3,4,3,3,3,4,5,4,4,4,3,3,3,4,3,4,3,3,1,3,4,4,5,5,4,5,4,4,5,4,1,2,1,2,3,Hiện tại thì chưa thấy vì minhd thấy nó rất hiệu quả trong công viewvj,,
08/09/2026 09:23:54,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,5,4,5,5,5,4,5,4,5,4,5,4,4,4,4,4,5,3,5,5,3,5,4,4,4,3,3,3,4,3,4,5,,Có hướng dẫn sử dụng,
08/09/2026 11:29:31,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),3,2,3,4,3,4,4,4,5,1,5,5,4,5,5,4,3,4,2,3,5,5,5,5,5,3,5,3,5,3,5,4,5,5,5,Không,Chưa,Mở training session về data security
08/09/2026 13:38:28,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,4,4,4,5,5,4,3,3,4,5,3,3,3,4,5,4,5,5,5,4,5,5,5,5,5,5,5,4,4,4,5,4,5,5,Kết quả không được bảo đảm,,
09/09/2026 03:52:44,,"Đã tốt nghiệp, đang đi làm dưới 2 năm",Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,4,5,4,4,3,4,4,3,4,3,2,3,3,4,3,4,4,4,4,4,4,2,4,4,5,4,4,4,4,5,3,4,3,3,Sợ phụ thuộc,Không,
09/09/2026 12:15:38,,Sinh viên năm cuối (chưa tốt nghiệp),Kỹ thuật / CNTT / Khoa học dữ liệu,Dùng thường xuyên (vài lần/tuần trở lên),5,5,5,5,5,4,4,4,4,3,3,4,5,4,4,5,4,5,5,4,4,5,4,4,4,5,4,5,4,4,4,5,4,3,3,,Chưa,không
